,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Average_Wage_Salaire_Moyen,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Annual_Wage_Flag_Salaire_annuel,Wage_Comment_E,Wage_Comment_F,Year,Wage_Comment_F1
205543,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NL,ER1020,South Coast--Burin Peninsula,15.0,22.5,36.0,23.71,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205544,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NL,ER1030,West Coast--Northern Peninsula--Labrador,15.45,23.0,40.4,25.06,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205545,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NL,ER1040,Notre Dame--Central Bonavista Bay,15.0,22.5,36.0,23.71,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205546,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,PE,ER1110,Prince Edward Island,15.0,19.55,28.5,20.68,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205547,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NS,ER12,Nova Scotia,14.17,20.5,28.85,21.43,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205548,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NS,ER1210,Cape Breton,14.56,21.0,28.0,20.7,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205549,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NS,ER1220,North Shore,13.6,21.0,27.04,20.79,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205550,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NS,ER1230,Annapolis Valley,15.38,20.0,26.1,21.05,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205551,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NS,ER1240,Southern,13.6,20.0,29.72,21.67,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205552,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NS,ER1250,Halifax,15.25,20.0,32.0,22.25,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205553,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NB,ER13,New Brunswick,15.0,19.88,26.25,20.4,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205554,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NB,ER1310,Campbellton--Miramichi,15.0,18.75,26.25,19.59,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205555,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NB,ER1320,Moncton--Richibucto,15.0,20.0,26.44,20.77,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205556,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NB,ER1330,Saint John--St. Stephen,15.0,19.88,26.25,20.4,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205557,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NB,ER1340,Fredericton--Oromocto,14.5,21.0,29.33,21.06,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205558,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NB,ER1350,Edmundston--Woodstock,15.0,20.0,25.0,20.26,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205559,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER24,QuÃ©bec,16.0,22.08,30.0,22.77,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205560,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2410,GaspÃ©sie--Ãles-de-la-Madeleine,15.0,20.0,27.0,21.06,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205561,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2415,Bas-Saint-Laurent,16.0,20.4,27.0,21.35,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205562,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2420,Capitale-Nationale,18.0,22.94,30.0,23.55,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205563,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2425,ChaudiÃ¨re-Appalaches,17.5,22.6,26.67,22.5,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205564,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2430,Estrie,14.25,21.13,26.85,21.35,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205565,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2433,Centre-du-QuÃ©bec,18.0,21.75,26.28,22.12,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205566,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2435,MontÃ©rÃ©gie,18.5,23.5,30.0,23.76,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205567,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2440,MontrÃ©al,16.0,20.0,31.75,21.53,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205568,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2445,Laval,17.0,21.5,29.0,22.5,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205569,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2450,LanaudiÃ¨re,18.0,23.08,30.0,24.02,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205570,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2455,Laurentides,14.25,22.0,29.03,22.31,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205571,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2460,Outaouais,15.5,23.0,30.0,22.53,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205572,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2465,Abitibi-TÃ©miscamingue,17.95,25.0,33.33,25.11,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205573,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2470,Mauricie,15.0,20.0,25.0,19.94,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205574,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2475,Saguenay--Lac-Saint-Jean,17.0,21.0,26.0,21.84,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205575,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2480,CÃ´te-Nord,16.0,24.0,30.0,24.04,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205576,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,QC,ER2490,Nord-du-QuÃ©bec,16.0,24.0,30.0,24.04,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205577,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER35,Ontario,17.0,24.0,32.24,24.59,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205578,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3510,Ottawa,16.25,24.0,31.2,24.17,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205579,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3515,Kingston--Pembroke,16.0,24.0,28.0,22.79,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205580,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3520,Muskoka--Kawarthas,17.0,24.0,32.24,24.59,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205581,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3530,Toronto,16.0,24.36,33.22,24.66,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205582,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3540,Kitchener--Waterloo--Barrie,17.0,24.0,32.24,24.59,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205583,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3550,Hamilton--Niagara Peninsula,16.0,23.45,31.2,23.99,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205584,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3560,London,17.5,23.0,30.0,23.69,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205585,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3570,Windsor--Sarnia,19.23,25.0,35.0,25.93,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205586,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3580,Stratford--Bruce Peninsula,17.0,24.0,32.24,24.59,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205587,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3590,Northeast,18.0,25.0,35.0,25.81,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205588,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,ON,ER3595,Northwest,18.75,25.35,33.29,26.09,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205589,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER46,Manitoba,15.0,22.0,31.0,22.57,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205590,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4610,Southeast,14.84,22.0,30.0,22.55,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205591,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4620,South Central,14.0,21.65,30.0,22.06,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205592,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4630,Southwest,14.0,21.55,30.77,23.0,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205593,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4640,North Central,14.0,21.65,30.0,22.06,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205594,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4650,Winnipeg,15.0,21.66,31.0,22.47,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205595,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4660,Interlake,15.73,23.0,38.86,24.47,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205596,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4670,Parklands,14.17,21.95,31.25,22.19,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205597,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,MB,ER4680,North,14.17,21.95,31.25,22.19,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205598,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER47,Saskatchewan,16.0,25.0,32.5,25.32,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205599,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER4710,Regina--Moose Mountain,16.0,25.0,34.19,25.44,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205600,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER4720,Swift Current--Moose Jaw,14.5,25.0,30.0,24.66,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205601,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER4730,Saskatoon--Biggar,15.81,25.0,30.91,24.38,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205602,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER4740,Yorkton--Melville,19.23,25.0,40.0,27.1,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205603,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER4750,Prince Albert,20.0,25.0,34.0,26.02,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205604,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,SK,ER4760,Northern,20.0,25.0,34.0,26.02,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205605,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER48,Alberta,18.12,28.0,37.45,28.48,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205606,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4810,Lethbridge--Medicine Hat,21.0,26.0,35.0,27.38,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205607,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4820,Camrose--Drumheller,18.0,27.24,40.0,28.22,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205608,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4830,Calgary,18.0,27.01,35.7,27.28,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205609,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4840,Banff--Jasper--Rocky Mountain House,20.0,31.0,40.0,30.91,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205610,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4850,Red Deer,19.78,28.0,40.0,29.33,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205611,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4860,Edmonton,18.75,27.24,33.65,27.42,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205612,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4870,Athabasca--Grande Prairie--Peace River,20.0,31.0,40.0,30.91,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205613,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,AB,ER4880,Wood Buffalo--Cold Lake,23.0,34.0,41.05,33.12,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205614,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER59,British Columbia,19.0,27.0,38.0,28.39,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205615,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5910,Vancouver Island and Coast,19.0,27.0,36.88,28.37,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205616,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5920,Lower Mainland,19.0,27.0,38.46,28.37,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205617,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5930,Thompson--Okanagan,19.23,26.0,32.32,26.76,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205618,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5940,Kootenay,19.25,27.0,38.0,29.01,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205619,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5950,Cariboo,20.0,30.74,38.33,29.59,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205620,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5960,North Coast,19.23,31.0,43.0,31.47,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205621,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5970,Nechako,19.23,31.0,43.0,31.47,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205622,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,BC,ER5980,Northeast,20.87,31.0,39.85,31.4,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205623,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,YK,ER6010,Yukon Territory,25.0,30.9,35.0,31.01,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205624,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NW,ER6110,Northwest Territories,25.0,30.0,35.0,30.11,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205625,NOC_7511,transport truck drivers,Conducteurs/conductrices de camions de transport,NU,ER6210,Nunavut,22.85,28.0,36.0,28.94,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205626,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,,ER00,National,16.0,23.5,36.0,24.95,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205627,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NL,ER10,Newfoundland and Labrador,14.0,21.95,25.0,21.31,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205628,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NL,ER1010,Avalon Peninsula,14.65,19.0,29.23,20.43,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205629,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NL,ER1020,South Coast--Burin Peninsula,13.7,21.95,26.0,20.6,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205630,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NL,ER1030,West Coast--Northern Peninsula--Labrador,15.0,21.95,25.0,21.97,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205631,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NL,ER1040,Notre Dame--Central Bonavista Bay,13.7,21.95,26.0,20.6,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205632,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,PE,ER1110,Prince Edward Island,17.0,22.0,24.88,21.72,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205633,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NS,ER12,Nova Scotia,18.0,24.02,28.62,23.78,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205634,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NS,ER1210,Cape Breton,20.0,24.35,25.11,23.99,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205635,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NS,ER1220,North Shore,18.5,24.02,24.5,22.66,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205636,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NS,ER1230,Annapolis Valley,18.5,22.0,25.0,21.49,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205637,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NS,ER1240,Southern,17.82,24.04,25.46,23.03,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205638,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NS,ER1250,Halifax,17.31,25.0,28.63,24.19,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205639,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NB,ER13,New Brunswick,15.0,20.28,25.0,20.08,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205640,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NB,ER1310,Campbellton--Miramichi,13.75,20.28,28.0,20.64,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205641,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NB,ER1320,Moncton--Richibucto,13.75,20.28,27.0,20.88,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205642,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NB,ER1330,Saint John--St. Stephen,15.8,20.0,20.28,18.91,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205643,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NB,ER1340,Fredericton--Oromocto,15.0,20.28,25.0,20.08,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205644,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,NB,ER1350,Edmundston--Woodstock,20.0,20.54,22.01,20.79,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205645,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER24,QuÃ©bec,15.05,21.0,31.56,23.0,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205646,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER2410,GaspÃ©sie--Ãles-de-la-Madeleine,16.83,19.33,35.0,22.03,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205647,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER2415,Bas-Saint-Laurent,15.55,19.32,24.0,19.56,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
205648,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER2420,Capitale-Nationale,15.05,21.0,31.56,23.0,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205649,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER2425,ChaudiÃ¨re-Appalaches,15.0,20.0,30.0,22.25,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205650,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER2430,Estrie,15.5,23.26,29.0,22.92,Labour Force Survey,EnquÃªte sur la population active,2020-2021,2022-11-16,0,,,2022,
205651,NOC_7512,"bus drivers, subway operators and other transit operators",Conducteurs/conductrices d'autobus et opÃ©rateurs/opÃ©ratrices de mÃ©tro et autres transports en commun,QC,ER2433,Centre-du-QuÃ©bec,15.5,18.6,21.5,18.86,Employment Insurance Survey Data,DonnÃ©es de l'enquÃªte de lâAssurance-emploi,2020-2021,2022-11-16,0,,,2022,
